t [s],x [m],y [m],z [m],roll [deg],pitch [deg],yaw [deg]
276.6999999999944,145.15468371989573,36.108074991734995,535.8582375993515,-0.1329105465574873,-4.781251298038864,37.703574516642746
276.79999999999444,145.21790915070278,36.15479017130933,535.8722899026546,-0.1329164697925135,-4.781077453553315,37.72806526372139
276.89999999999446,145.2811168436178,36.20153400935398,535.8863421504151,-0.13292238307470222,-4.78090386571472,37.752556860756734
276.9999999999945,145.34430678134785,36.24830649750198,535.9003943426685,-0.13292828642011806,-4.780730534194182,37.77704930635589
277.0999999999945,145.40747894661132,36.295107627377696,535.9144464794507,-0.13293417984480213,-4.780557458663115,37.80154259912817
277.19999999999453,145.47063332213799,36.34193739059682,535.9284985607975,-0.13294006336477218,-4.780384638793242,37.826036737685044
277.29999999999455,145.53376989066902,36.38879577876636,535.9425505867451,-0.1329459369960224,-4.780212074256599,37.85053172064017
277.3999999999946,145.59688863495697,36.435682783484665,535.9566025573296,-0.13295180075452362,-4.78003976472553,37.875027546609374
277.4999999999946,145.6599895377657,36.482598396341444,535.9706544725872,-0.1329576546562233,-4.779867709872694,37.89952421421065
277.5999999999946,145.72307258187047,36.529542608917765,535.984706332554,-0.1329634987170455,-4.779695909371057,37.92402172206415
277.69999999999465,145.78613775005786,36.57651541278608,535.9987581372666,-0.13296933295289093,-4.779524362893895,37.94852006879219
277.79999999999467,145.84918502512576,36.62351679951019,536.0128098867613,-0.13297515737963703,-4.779353070114797,37.97301925301925
277.8999999999947,145.9122143898834,36.67054676064533,536.0268615810747,-0.13298097201313788,-4.779182030707661,37.99751927337197
277.9999999999947,145.97522582715138,36.7176052877381,536.0409132202436,-0.1329867768692244,-4.779011244346692,38.02202012847912
278.09999999999474,146.03821931976162,36.76469237232654,536.0549648043047,-0.13299257196370412,-4.778840710706409,38.04652181697164
278.19999999999476,146.10119485055728,36.81180800594011,536.0690163332947,-0.13299835731236148,-4.778670429461639,38.071024337482605
278.2999999999948,146.16415240239286,36.85895218009968,536.0830678072508,-0.1330041329309577,-4.778500400287517,38.09552768864723
278.3999999999948,146.22709195813414,36.90612488631758,536.0971192262098,-0.13300989883523076,-4.778330622859489,38.12003186910289
278.4999999999948,146.2900135006583,36.9533261160976,536.1111705902088,-0.13301565504089563,-4.77816109685331,38.14453687748906
278.59999999999485,146.35291701285362,37.00055586093497,536.1252218992851,-0.1330214015636441,-4.777991821945043,38.169042712447386
278.6999999999949,146.4158024776198,37.04781411231643,536.1392731534759,-0.1330271384191448,-4.777822797811061,38.193549372621625
278.7999999999949,146.4786698778678,37.09510086172016,536.1533243528187,-0.13303286562304342,-4.777654024128045,38.21805685665766
278.8999999999949,146.54151919651972,37.14241610061586,536.1673754973508,-0.1330385831909625,-4.777485500572986,38.24256516320351
278.99999999999494,146.60435041650908,37.18975982046473,536.18142658711,-0.13304429113850166,-4.7773172268231825,38.26707429090929
279.09999999999496,146.66716352078058,37.237132012719485,536.1954776221335,-0.13304998948123747,-4.777149202556239,38.29158423842727
279.199999999995,146.72995849229014,37.28453266882434,536.2095286024594,-0.13305567823472356,-4.776981427450073,38.3160950044118
279.299999999995,146.79273531400497,37.331961780215074,536.2235795281254,-0.13306135741449057,-4.776813901182906,38.34060658751936
279.39999999999503,146.85549396890343,37.379419338319,536.2376303991692,-0.13306702703604634,-4.77664662343327,38.36511898640854
279.49999999999505,146.91823443997524,37.42690533455497,536.2516812156291,-0.13307268711487566,-4.776479593880003,38.38963219974003
279.5999999999951,146.98095671022122,37.47441976033341,536.2657319775428,-0.13307833766644062,-4.776312812202251,38.41414622617661
279.6999999999951,147.04366076265345,37.521962607056324,536.2797826849487,-0.13308397870618036,-4.7761462780794695,38.43866106438319
279.7999999999951,147.1063465802952,37.5695338661173,536.293833337885,-0.13308961024951124,-4.775979991191418,38.463176713026755
279.89999999999515,147.16901414618096,37.61713352890148,536.3078839363898,-0.13309523231182685,-4.775813951218166,38.48769317077638
279.99999999999517,147.2316634433564,37.664761586785666,536.3219344805016,-0.13310084490849802,-4.775648157840089,38.51221043630325
280.0999999999952,147.29429445487838,37.71241803113824,536.3359849702589,-0.1331064480548728,-4.7754826107378685,38.536728508280625
280.1999999999952,147.35690716381492,37.76010285331921,536.3500354057,-0.13311204176627656,-4.775317309592495,38.56124738538384
280.29999999999524,147.41950155324525,37.807816044680216,536.3640857868639,-0.13311762605801197,-4.775152254085264,38.58576706629032
280.39999999999526,147.48207760625976,37.85555759656454,536.3781361137891,-0.13312320094535904,-4.774987443897778,38.61028754967959
280.4999999999953,147.54463530595996,37.903327500307114,536.3921863865144,-0.13312876644357516,-4.774822878711948,38.63480883423321
280.5999999999953,147.60717463545856,37.95112574723454,536.4062366050786,-0.13313432256789512,-4.774658558209987,38.65933091863485
280.6999999999953,147.6696955778794,37.998952328665084,536.4202867695205,-0.13313986933353106,-4.774494482074418,38.68385380157021
280.79999999999535,147.73219811635744,38.046807235908695,536.4343368798795,-0.1331454067556726,-4.774330649988069,38.70837748172709
280.8999999999954,147.79468223403882,38.094690460266996,536.4483869361945,-0.13315093484948687,-4.774167061634073,38.73290195779534
280.9999999999954,147.85714791408077,38.14260199303333,536.4624369385045,-0.1331564536301184,-4.774003716695868,38.75742722846688
